added_by.id,track.name,track.external_urls.spotify,track.popularity
1225924949,Water,https://open.spotify.com/track/0bHLNUoBzK83c61N9W4ohF,50
1225924949,Radar (feat. HONNE),https://open.spotify.com/track/1WfMi7xvOti8F4dSf7atd9,59
1225924949,Day 1 ◑,https://open.spotify.com/track/6ZzYETKetIfNUsZUb23jgG,64
1225924949,Runnin' Outta Luck,https://open.spotify.com/track/43I1zWXa5xN5z6dEcIDfHv,41
1225924949,Here With Me,https://open.spotify.com/track/5icOoE6VgqFKohjWWNp0Ac,86
1225924949,Sucker,https://open.spotify.com/track/4y3OI86AEP6PQoDE6olYhO,89
1225924949,Guilt Trip,https://open.spotify.com/track/77oSD97FQ1FDYOhvHPii8I,40
1225924949,In Chains - Edit,https://open.spotify.com/track/3rkthwB3L8meehm3EjxECh,34
1225924949,Summer,https://open.spotify.com/track/7tsHqxfepei1AdLjy93XIv,57
1225924949,Only One,https://open.spotify.com/track/3HMzCcVRL5fHNF0Uv73LFV,35
1225924949,Downward,https://open.spotify.com/track/00KiXBZT9vf1XhcqkFrzug,47
1225924949,Buttercup,https://open.spotify.com/track/6iCJCZqDJjmBxt07Oid6FI,62
1225924949,Coloring Outside The Lines,https://open.spotify.com/track/2cyfSwcJRd5ikvj34eokdN,53
1225924949,Day Two,https://open.spotify.com/track/7fQIujAvPXSAiwE6wuiSa4,35
1225924949,ME! (feat. Brendon Urie of Panic! At The Disco),https://open.spotify.com/track/4Sib57MmYGJzSvkW84jTwh,72
1225924949,Move On,https://open.spotify.com/track/3KTVQGLS2np8dWe5s4F9EN,23
1225924949,Makin' a Move,https://open.spotify.com/track/1HyZqIeuEqWEZvBTprRYlA,36
1225924949,Honey,https://open.spotify.com/track/3olYZQTYOLYNImERBnZZqm,48
1225924949,Let It Go,https://open.spotify.com/track/13HVjjWUZFaWilh2QUJKsP,70
1225924949,Lost In Japan - Recorded at Sound Stage Studios Nashville,https://open.spotify.com/track/2Q1f6exzZ9iYrv4IICnzVx,47
1225924949,Cry For You - Recorded at Spotify Studios NYC,https://open.spotify.com/track/0w1Dln7VMjPDCNIIQLidgg,42
1225924949,Say It Ain't So - Recorded at Spotify Studios NYC,https://open.spotify.com/track/5CTpA4UIE4QJIaFqSbt0KR,47
1225924949,Long Distance Runner,https://open.spotify.com/track/5DcmFMNwDtpBrgPN0kPe2t,45
1225924949,Faster,https://open.spotify.com/track/6plKFdrBnKF0y3CRuceTDh,47
1225924949,Dancing,https://open.spotify.com/track/789nvq2ZtxCHwiPK03Lh2q,5
1225924949,The Bones,https://open.spotify.com/track/7g9YrTuImvIkpS9uveKdCO,29
1225924949,Chemicals,https://open.spotify.com/track/2wDuq7nBkGJjO4ykq3aJ4D,63
1225924949,Lie Like Me,https://open.spotify.com/track/6liuBUOD6mPYwqwy6pxutg,34
1225924949,Vincent,https://open.spotify.com/track/6OkfJkVO5anGzXuSFzMBD7,60
1225924949,Beautiful Life,https://open.spotify.com/track/3K9t2UnntjBWXYjV97mzBU,41
1225924949,(I Think That You Look) Better In Yellow,https://open.spotify.com/track/5sBQvnlj5gv66nNEZ8k0Zw,36
1225924949,I Promise You - Ezra's Demo,https://open.spotify.com/track/14gFoxkdh5vEtKeNb0ZCdX,31
1225924949,Harmony Hall,https://open.spotify.com/track/5kXDF4OmM5COyeo6z97nEk,50
1225924949,i'll always be the one who makes you cry,https://open.spotify.com/track/0nD0JbfAjuKDSDlfGa8CKN,33
1225924949,Precious Love,https://open.spotify.com/track/1sCvAtHSqv2He2x2JBekQN,44
1225924949,Morning,https://open.spotify.com/track/2SNtwYtk9a4THKlERP0bMN,45
1225924949,The Hard Way,https://open.spotify.com/track/6NdGpsi8bSiNoyL6EsLLLL,35
1225924949,U (Prod. By Keezy & Jvli),https://open.spotify.com/track/1n9GikSAfiml6CQcXldq6P,32
1225924949,People Who Love You,https://open.spotify.com/track/2uOvR0T0zcv3WZEXOqDL0y,8
1225924949,You,https://open.spotify.com/track/1o0yFkUycTAWIIWFOlhDcV,54
1225924949,How to Be Yours,https://open.spotify.com/track/4X47zdzoWSLP8z66y7llCw,47
1225924949,Time Of Our Lives,https://open.spotify.com/track/5YptsDsvLjPMAUbgLu17hC,29
1225924949,Don't Get Me Wrong - 2007 Remaster,https://open.spotify.com/track/6Wiamk8BAAP50gAAJopsy2,64
1225924949,123456,https://open.spotify.com/track/6sQV97oENBDxUKfK6cgL2y,38
1225924949,Perfect Places,https://open.spotify.com/track/1qXjolYMICsnISl8xZAbA2,56
1225924949,Don´t Let Me Go,https://open.spotify.com/track/6bqW1hcFQQ3qUIVCsEDVaP,6
1225924949,Norrland,https://open.spotify.com/track/7kdaeyC4sTR8TEsskWIjbQ,48
1225924949,Today Is a Gift,https://open.spotify.com/track/0sMImBteCIVUKNhcyx3Cyx,61
1225924949,Here I Am - from the Dumplin' Original Motion Picture Soundtrack,https://open.spotify.com/track/4KOHpFQGEvkJFcwwm7g3ax,48
1225924949,Better Get to Livin',https://open.spotify.com/track/5zr3mpLwwj1lKRC0ywtLhT,39
1225924949,Here You Come Again - from the Dumplin' Original Motion Picture Soundtrack,https://open.spotify.com/track/6Ze4jf0D5XFZbBr064zf8C,42
1225924949,Jolene,https://open.spotify.com/track/5ZRP4MYa5WdaQNql23Nqeq,36
1225924949,9 to 5,https://open.spotify.com/track/2Ruu0tAMyAJoOvNPy5BuPC,49
1225924949,Chrysalis,https://open.spotify.com/track/2eyZrLr9GIEKQsq83zpt2K,52
1225924949,Good as Hell,https://open.spotify.com/track/6uAm7pG66O1XesXS9bpHSF,81
1225924949,Bones (feat. OneRepublic),https://open.spotify.com/track/1pfgsjmxVZhoZpeDx6POKv,78
1225924949,You And I,https://open.spotify.com/track/67H8U1DqJMTv9vCg7P95uR,22
1225924949,Harmony Hall,https://open.spotify.com/track/5kXDF4OmM5COyeo6z97nEk,50
1225924949,Waking Life,https://open.spotify.com/track/3Cnz5dYpo3gohkCI5BMTgO,28
1225924949,Hill,https://open.spotify.com/track/34MH2MJlC4T8YoY7QgJOnX,32
1225924949,Glad It's Raining,https://open.spotify.com/track/7H4PgSmLqJfAar7PEyWGwi,32
1225924949,1984,https://open.spotify.com/track/7j3JADyKRz59qM2vVwPgtg,40
1225924949,Push Up,https://open.spotify.com/track/4mbPVPa2MMbfwxZZBkFXkH,41
1225924949,Moderation,https://open.spotify.com/track/6V0PPYLaQ5fCAPftwIgpuN,60
1225924949,Ni Gucci Ni Prada,https://open.spotify.com/track/32lexhcz93AinKK0qLTZaZ,76
1225924949,Valerie (feat. Amy Winehouse) - Version Revisited,https://open.spotify.com/track/1UxisKljksGRNwJBPp4Tri,60
1225924949,Sweet Nothing (feat. Florence Welch),https://open.spotify.com/track/24LS4lQShWyixJ0ZrJXfJ5,68
1225924949,Spectrum (Say My Name) - Calvin Harris Remix,https://open.spotify.com/track/1c478uMN61yF2JOXXEtsdw,50
1225924949,Long Distance Runner,https://open.spotify.com/track/5DcmFMNwDtpBrgPN0kPe2t,45
1225924949,Work for It,https://open.spotify.com/track/0gTjmZWrrByUgm2upTPXXA,23
1225924949,Used To Be,https://open.spotify.com/track/5BvP31Kxf5R5WIuwbcQDDT,59
1225924949,Half As Good As You (feat. Alice Merton),https://open.spotify.com/track/13XbTTKabl4zIeqvgwkNaU,7
1225924949,If You Wanna Love Somebody - Single Version,https://open.spotify.com/track/4BE33oAYgmnefZGo5pbUaJ,43
1225924949,A Good Night,https://open.spotify.com/track/7gevvAspxft2qQmcvJjNBH,62
1225924949,Coconut Oil,https://open.spotify.com/track/6E44nO0qqQqfmXOhQPp0MM,59
1225924949,Baby Don't Talk,https://open.spotify.com/track/46CMcZCUGy2PROpy749bc4,7
1225924949,"All Things (From ""Queer Eye"")",https://open.spotify.com/track/49NZQUnU58CBejQH97sGdf,49
1225924949,Close To Me (with Diplo) (feat. Swae Lee),https://open.spotify.com/track/5JEx7HbmvHQQswJCsoo9rA,83
1225924949,I Feel Good About This,https://open.spotify.com/track/7d06uajfr1DZUeKVCaE9BS,54
1225924949,Bad Habit,https://open.spotify.com/track/1tKneTvUKm84bxLJP1qbe0,27
1225924949,Makin' a Move,https://open.spotify.com/track/1HyZqIeuEqWEZvBTprRYlA,36
1225924949,Harvest Moon - Recorded at Spotify Studios NYC,https://open.spotify.com/track/6gdCb962lq0Xdg7ypVLuLt,54
1225924949,Move On,https://open.spotify.com/track/3KTVQGLS2np8dWe5s4F9EN,23
1225924949,Coming Home,https://open.spotify.com/track/2MKXUXZIViCGpoFyysFpoj,57
1225924949,Wanna Be,https://open.spotify.com/track/6Jo0NEaU8Ray3TEl1LVkw7,48
1225924949,Think About You,https://open.spotify.com/track/3Kuu5vASpXK8oRsxOvau6P,74
1225924949,Buena Sera - Recorded at Spotify Studios NYC,https://open.spotify.com/track/1uDOXrIOANQXEhqbFay4Ks,41
1225924949,I Found You / Nilda’s Story (with Calvin Harris & Miguel),https://open.spotify.com/track/3eVuglKxN2sjoIGHAsFAge,62
1225924949,They Don't Care About Us (feat. Maverick Sabre & YEBBA),https://open.spotify.com/track/7o2kcgxxXuQO21IXx3qZGN,52
1225924949,Why (Remix) [feat. Leon Bridges] - Remix,https://open.spotify.com/track/0FomDJEJ8NUEMYOfZeYjkH,64
1225924949,Back to Life - 80s Remix,https://open.spotify.com/track/3c4e5bs1Y9txBubMx2al9G,48
1225924949,Hard To Do,https://open.spotify.com/track/2uBPJLaa502bi922nEdL3B,45
1225924949,Where Were You In The Morning? - Remix,https://open.spotify.com/track/47owxYjLWt54HjOIu0m4a9,49
1225924949,"Youth (Remix) [feat. Khalid, and Jessie Reyez] - Remix",https://open.spotify.com/track/6rcnfzxb4BsutTwgFP70xd,51
1225924949,I Found You (with Calvin Harris),https://open.spotify.com/track/5sdb5pMhcK44SSLsj1moUh,73
1225924949,Lost In Japan,https://open.spotify.com/track/79esEXlqqmq0GPz0xQSZTV,79
1225924949,Nothing Breaks Like a Heart (feat. Miley Cyrus),https://open.spotify.com/track/27rdGxbavYJeBphck5MZAF,81
1225924949,Party For One,https://open.spotify.com/track/39YLC6osLe9btq1vpsDglx,20
1225924949,Pretty Paper,https://open.spotify.com/track/4gm5KpR05qlC0iN0xfNnba,45
1225924949,Trouble Letting Go,https://open.spotify.com/track/75GK8TpEmO37hnknch9YgY,45
1225924949,Woman Like Me (feat. Nicki Minaj),https://open.spotify.com/track/222B3aljXx6fFwKmFjuBED,73
1225924949,imagine,https://open.spotify.com/track/0todbbT9g5uQGbeFCiBf2F,32
1225924949,Memorized,https://open.spotify.com/track/38LC7jHjifqs5EnYUv4BgG,59
1225924949,Lose Control,https://open.spotify.com/track/0LoOfI7I75KPIFxWK81wZE,37
1225924949,Summer Lovin',https://open.spotify.com/track/3hqXUcu06ajELPBS3uhCD1,41
1225924949,Violet Lightning,https://open.spotify.com/track/6VLmF7kCHia3BdJ0XKvXxG,36
1225924949,Loving Is Easy,https://open.spotify.com/track/5EYi2rH4LYs6M21ZLOyQTx,77
1225924949,Take My Hand,https://open.spotify.com/track/3JnUp4bsTMeM6yDOt95d7E,37
1225924949,Slip Away,https://open.spotify.com/track/2vwpOGHlOroQYiIByW7qa3,34
1225924949,Time,https://open.spotify.com/track/0fu7iracO1R0GjqnoC0Nu7,38
1225924949,hope is a dangerous thing for a woman like me to have - but I have it,https://open.spotify.com/track/1PfUKiMDKIlPEF9FfdJawc,68
1225924949,Stronger Than That,https://open.spotify.com/track/1uQkbSggaHQHNaUqlAIHy4,19
1225924949,Chemicals,https://open.spotify.com/track/2wDuq7nBkGJjO4ykq3aJ4D,63
1225924949,Back On Me,https://open.spotify.com/track/7k2zFjj5UwedYJBoW5Cwz0,43
1225924949,Start A Riot - Thundatraxx Remix,https://open.spotify.com/track/0b29RCV8LpmnNht0r4LgV1,50
1225924949,New Light,https://open.spotify.com/track/3bH4HzoZZFq8UpZmI2AMgV,79
1225924949,Echo,https://open.spotify.com/track/7uMQ3jRkUUDDxv39sGqQiA,5
1225924949,"You, Dear",https://open.spotify.com/track/0vDK5l1Gv6TZviOYJgP3Y0,28
1225924949,Chariot,https://open.spotify.com/track/7FC9taEfKHkJs3gQdxDvJ0,44
1225924949,Sober,https://open.spotify.com/track/1rIWXcxQksarC9e9Y2r1GA,43
1225924949,Space For Us,https://open.spotify.com/track/1pEB0r8DMW5svH5B4tmzOi,39
1225924949,Saturdays (feat. HAIM),https://open.spotify.com/track/5ClqcvP4dYDDX6Zv3jPQD1,61
1225924949,Perfect,https://open.spotify.com/track/1LAuEvDDTD5GaIrQZMoPgC,33
1225924949,Bad,https://open.spotify.com/track/1ydOxBgLmEMfWffu6t4H5x,63
1225924949,Hold On,https://open.spotify.com/track/3IDw1wyJiq0Oyr1sjeTApz,15
1225924949,Friends (feat. Bon Iver),https://open.spotify.com/track/0ZpBPavoID3eDbaXKSWpAD,55
1225924949,You Get What You Give,https://open.spotify.com/track/1Cwsd5xI8CajJz795oy4XF,72
1225924949,Ride Or Die (feat. Foster The People),https://open.spotify.com/track/38Zr5Q5O5o6CYaioIRHSqL,54
1225924949,Everybody Loves You,https://open.spotify.com/track/4Z7jH6GclxFQwpDXBZgOcj,6
1225924949,Peach,https://open.spotify.com/track/2qTAYXYc6U3a1VkWtTBXJQ,13
1225924949,All My Friends (feat. Tinashe & Chance the Rapper),https://open.spotify.com/track/6TaqooOXAEcijL6G1AWS2K,72
1225924949,Saturday Nights,https://open.spotify.com/track/7vGGAJBkHKxKtOnGjQduDV,73
1225924949,Dancing With A Stranger (with Normani),https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki,87
1225924949,Want You Back,https://open.spotify.com/track/0BWx2N8CosqHVKkofenY3R,56
1225924949,Young Hearts Run Free,https://open.spotify.com/track/4rFXnY0zWfDOS8pD13iNw2,34
1225924949,Not So Different,https://open.spotify.com/track/0cDPA17TBLh58wIToZDqCc,31
1225924949,Saturday Sun,https://open.spotify.com/track/2RiBogNRfulkNf7fVbPOrJ,70
1225924949,Stepping Stone,https://open.spotify.com/track/0sFGYu1KVrx9onrjwYA5I7,39
1225924949,On the Low,https://open.spotify.com/track/7LnaN2kr1IwDK7MGE33zbR,48
1225924949,Jealous,https://open.spotify.com/track/1fPHyztOupqwpBYRmi5KAf,46
1225924949,Charlie Brown,https://open.spotify.com/track/1yqMgZNrevsWMLWfO2PRp5,64
1225924949,Seasons Run,https://open.spotify.com/track/2hYwDaO91sbawS7qmrfI52,50
1225924949,Love Is in Control (Finger on the Trigger),https://open.spotify.com/track/5ljxv8aOm8HukHTjdtEHQ6,26
1225924949,Proud Mary,https://open.spotify.com/track/6gJdDnF2TzfA1WPMXuCa3x,62
1225924949,Lonesome Town - Remastered,https://open.spotify.com/track/4Bt23AbxwQexeH049Mlz01,36
1225924949,Come Back,https://open.spotify.com/track/3iI7IJ1RxjxPYSjOBJ6k8D,34
1225924949,I'm Sorry,https://open.spotify.com/track/2h6ogDxsZ6Tzy82g16nhFa,3
1225924949,I Apologize,https://open.spotify.com/track/6oYXOWb4Cf3frnvOREtISE,37
1225924949,At Seventeen,https://open.spotify.com/track/62kT20ij5eNpuFylcljR3r,3
1225924949,Never,https://open.spotify.com/track/7hFDk6oXhUqLpJetdu4qzl,36
1225924949,That's How I Got To Memphis,https://open.spotify.com/track/7BLHhFuu8mNM4WflCiI0c4,18
1225924949,Keep On Running,https://open.spotify.com/track/7Ddq6LRk5FaqPHSphrV1ls,37
1225924949,Clearly,https://open.spotify.com/track/5XBqGcLYOZi8CEW83Ug7Fs,60
1225924949,Touch,https://open.spotify.com/track/0XYvHhtD8ONs8Kqzx7D1On,47
1225924949,11 Blocks,https://open.spotify.com/track/7nZBRPj89rgeZ5eBLp2J7P,60
1225924949,We Could Be Beautiful,https://open.spotify.com/track/6p2l8mki7sBTvF89R3tcBj,56
1225924949,Ultralife,https://open.spotify.com/track/1ZQwftFvuyrHrl41HA9dOC,54
1225924949,Say Nothing,https://open.spotify.com/track/6WLyoln0t3A5xLRpG8T6cg,33
1225924949,Bright,https://open.spotify.com/track/3WKg25vrbjJlkhsgl2W4p3,61
1225924949,Cuban Pete,https://open.spotify.com/track/1eMl0VwQ0s5KgThbD9YdmL,0
1225924949,Keeping Your Head Up,https://open.spotify.com/track/5vuwXvQTpavYCgcPFnCMS4,53
1225924949,Electric (feat. Khalid),https://open.spotify.com/track/2mj7x99sNUsVHPBRK51zlG,66
1225924949,"thank u, next",https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH,47
1225924949,Where We Come Alive,https://open.spotify.com/track/3IA89ROOb6QcQxFkviEs4e,52
1225924949,Fisher,https://open.spotify.com/track/4wvFbcXv7W7fXjpoyNYYdj,45
1225924949,Que Más Da,https://open.spotify.com/track/3mBgmpexMBIKkPnJjGlf0q,15
1225924949,Two High,https://open.spotify.com/track/5huOzlgCK7PsMSG4TFBvKY,61
1225924949,I Wanna Be Around,https://open.spotify.com/track/3z4tmJu1dwGfeHQgizSGw2,35
1225924949,Des croissants de soleil,https://open.spotify.com/track/5BSrJwLRF1eZr12BCVtH4B,47
1225924949,How Deep Is Your Love,https://open.spotify.com/track/2gkaTB3I8u5U9s2uB6vTQE,29
1225924949,The Girl - Acoustic,https://open.spotify.com/track/5ml2RvLaws39CaOKjUmFm3,33
1225924949,Fallingwater,https://open.spotify.com/track/11r8xMuVTS66RjtYgLneRw,17
1225924949,No Dejes de Quererme,https://open.spotify.com/track/5HtD6ilsRU9n32k3CxmPbv,0
1225924949,Can't Do Without You,https://open.spotify.com/track/3n4M80UmJNHws4ZqdM7KEF,49
1225924949,I Follow Rivers - The Magician Remix,https://open.spotify.com/track/4Jv7lweGIUOFQ7Oq2AtAh9,70
1225924949,You're All I Need to Get By,https://open.spotify.com/track/4AUf5q0IFlrZ4BA6xtCx5m,1
1225924949,Happy Now,https://open.spotify.com/track/14sOS5L36385FJ3OL8hew4,81
1225924949,Take Another Little Piece Of My Heart,https://open.spotify.com/track/43gYYzuAUfrsXxurrxVyE9,24
1225924949,You Don't Know,https://open.spotify.com/track/40pjk9HXKCxFrsAhKwQKBJ,52
1225924949,Ooh Lordy,https://open.spotify.com/track/3tpB406UcLxAKAZMXMHlpY,37
1225924949,All For You,https://open.spotify.com/track/3xzmbGtaMnGUUhOcvqIN05,9
1225924949,The Oogum Boogum Song,https://open.spotify.com/track/7fp41IDi1dqARoX0Nuvz5O,54
1225924949,3 Days,https://open.spotify.com/track/3zcsesjt1spXko5vXXceYM,3
1225924949,All The Work,https://open.spotify.com/track/0otNHRpPXLB3IEscMNpooH,42
1225924949,Beyond,https://open.spotify.com/track/1Omt5bfz1tZUCqd26HxbS0,69
1225924949,Be My Baby,https://open.spotify.com/track/2G2YzndIA6jeWFPBXhUjh5,68
1225924949,Never Fall In Love,https://open.spotify.com/track/1f6zTjO9xqaRRbs1p9H4r6,43
1225924949,Strawberries & Cigarettes,https://open.spotify.com/track/2z7UKVsBdbA7HFPunDKDP4,9
1225924949,Rollercoaster,https://open.spotify.com/track/5vYKXidHkAtrk5JgFxgY9m,45
1225924949,You Go Down Smooth,https://open.spotify.com/track/1QRQ3TfWrbWMD6aSkYLkCP,57
1225924949,Better Than,https://open.spotify.com/track/4UXfTBhK1Sc011GDRNt0vn,53
1225924949,Cosmic Love,https://open.spotify.com/track/0vJNVMuk5BfCo3TPJOv0rP,42
1225924949,Lost on You,https://open.spotify.com/track/2LIh4uzqq9cXMPzzmcToHl,76
1225924949,Younger - Kygo Remix,https://open.spotify.com/track/7vHshinTU8161w69EPbabY,65
1225924949,Walking On Broken Glass - Recorded at Spotify Studios NYC,https://open.spotify.com/track/1hI9ZhG2wlCbQKJnw3krPU,45
1225924949,Real Friends,https://open.spotify.com/track/5vnpANH92iEajvGwE2oQ6r,73
1225924949,I Only Ever Loved Your Ghost,https://open.spotify.com/track/6aiJnkRz2Fhfwi8uUAb24T,42
1225924949,For Sondra (It Means the World to Me),https://open.spotify.com/track/3tM2DGmfgLsjKOqw5Hg71v,38
1225924949,Game Winner by The JD's (Bonus Track),https://open.spotify.com/track/5SlXw602PeZidrykH89xMI,28
1225924949,Spread Love (Paddington) [feat. DVNO],https://open.spotify.com/track/2MYRU51rPa1QpukXT2lR7C,49
1225924949,Video Child,https://open.spotify.com/track/5izGOmD48YmEZzsllvvuce,0
1225924949,Can’t Help Falling in Love,https://open.spotify.com/track/7uuEfUMuPeQ7RlSWa0cES2,33
1225924949,High Horse,https://open.spotify.com/track/2U2Z1IXnmJIvlknWizFykZ,67
1225924949,Where Angels Fear To Tread,https://open.spotify.com/track/4vgXDV9qcqnwMQkdyGLSpL,56
1225924949,Jackie Chan,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp,79
1225924949,Lick Your Wounds,https://open.spotify.com/track/3tNQ2rlBSqG4dfbtt8VHux,34
1225924949,Stay,https://open.spotify.com/track/0GNI8K3VATWBABQFAzBAYe,71
1225924949,Plans (feat. Brandyn Burnette),https://open.spotify.com/track/6XLUlVeCNo4T7Gvkmy6NmC,2
1225924949,TREAT MYSELF,https://open.spotify.com/track/64BWkOjyNcmXoWH0b0Wq4R,52
1225924949,"September - Throttle x Earth, Wind & Fire",https://open.spotify.com/track/1VTVFgZW2RhuZsk8j1jyJK,54
1225924949,Valerie,https://open.spotify.com/track/5ltD2rZ30hNCrUwZthipBV,48
1225924949,Everything Now,https://open.spotify.com/track/7KsZHCfOitA5V9oQYVdltG,64
1225924949,I Can Be Somebody (feat. Erin McCarley),https://open.spotify.com/track/0sxvPuybHVMwEvCSfbJDM6,56
1225924949,Feels Great (feat. Fetty Wap & CVBZ),https://open.spotify.com/track/1OaQ3wMM2Q3MaQDXbKOEFP,36
1225924949,You Send Me,https://open.spotify.com/track/4VijLEUxHEzbWKYL5u9wuN,52
1225924949,Make Me Feel,https://open.spotify.com/track/5gW5dSy3vXJxgzma4rQuzH,67
1225924949,Apollo - Radio Edit,https://open.spotify.com/track/1uyTWCxgRuTdJ00GLSrvGU,35
1225924949,LivWithoutU,https://open.spotify.com/track/2V4XUGCVkdvmwJ6p35MLMA,28
1225924949,"Dance, Shake, Move",https://open.spotify.com/track/56W25kuEePr5Wahnwlh5yI,32
1225924949,Lost Without You,https://open.spotify.com/track/3QlF2ExmrRP0RM7ffv7y0Q,64
1225924949,Promises (with Sam Smith),https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg,83
1225924949,Mi Swing Es Tropical (feat. Tempo & The Candela Allstars),https://open.spotify.com/track/78ZV8UGEVgtJzLS4kBOIHs,16
1225924949,Magic In The Hamptons (feat. Lil Yachty),https://open.spotify.com/track/2Yer0p7uB2lVBUAtANuuQp,73
1225924949,Fallingwater,https://open.spotify.com/track/11r8xMuVTS66RjtYgLneRw,17
1225924949,Nothing to Regret,https://open.spotify.com/track/3C2xQqHVkhA1Ht17SzPRke,67
1225924949,Don't Stay,https://open.spotify.com/track/1JFWbktZpqwU37UX5MzjwR,50
1225924949,As You Are,https://open.spotify.com/track/5oWSIIJyMb0xAtAUcGJmy1,53
1225924949,Hurt Somebody (With Julia Michaels),https://open.spotify.com/track/7vA2Y79Q4bBqdzBCfHeGEe,72
1225924949,I Can Be Somebody (feat. Erin McCarley),https://open.spotify.com/track/0sxvPuybHVMwEvCSfbJDM6,56
1225924949,Blessed - Avicii Edit,https://open.spotify.com/track/5AvvyeUnd0SAU5PyaLIhVY,45
1225924949,Lay It On Me,https://open.spotify.com/track/7oekneJCJO74ycdLzdk16v,62
1225924949,Middle Finger,https://open.spotify.com/track/3o8bovLXjsxsFBTXajm1VA,61
1225924949,Back To You - From 13 Reasons Why – Season 2 Soundtrack,https://open.spotify.com/track/4hQ6UGyWQIGJmHSo0J88JW,79
1225924949,2002,https://open.spotify.com/track/6SFStUDQZNaGPKWOx9ZiJB,24
1225924949,Miracle Mile,https://open.spotify.com/track/4RvmQ5qbP5PxgJD0BN4EZK,53
1225924949,Beyond,https://open.spotify.com/track/5esPpmrM2AsyDVgOKzWQwU,67
1225924949,Connection,https://open.spotify.com/track/3T4UodGkfZObJ43RtA5KFU,70
1225924949,Boys & Girls,https://open.spotify.com/track/6FJN9EiWE5Fh20WYrHfB5N,55
1225924949,Liberated,https://open.spotify.com/track/5OQByVDbs9788HBRIBqgNW,49
1225924949,Hunger,https://open.spotify.com/track/6Ju28M6P8Y8sLjBgWjyUUD,65
1225924949,Born To Be Yours,https://open.spotify.com/track/0WVAQaxrT0wsGEG4BCVSn2,66
1225924949,Holding On - Recorded at Spotify Studios NYC,https://open.spotify.com/track/3rfvu2jVkQVnMZe8wDDCoi,45
1225924949,Look at Miss Ohio,https://open.spotify.com/track/49oeDp959Z0XtBN6ip5ehT,0
